0.303627142923	0.246274934243	nan
0.218435918641	0.0927676032688	nan
0.229838767339	0.0889302688227	nan
0.0922610056625	0.010302742434	nan
0.192584208408	0.063173017801	nan
0.238821424718	0.0990182335139	nan
0.211829949129	0.0621167107458	nan
0.3053320468	0.146442152825	nan
0.295084330591	0.166973022619	nan
0.327187723823	0.167233299962	nan
0.154887605713	0.111669826944	nan
0.141460608517	0.0870612271305	nan
0.148716024161	0.0888980873913	nan
0.182647950301	0.127892111599	nan
0.115640925818	0.0394417654653	nan
0.178846970174	0.0941770024837	0.510204081633
0.175217749116	0.116297155703	0.510204081633
0.163250174963	0.104428567156	0.510204081633
0.165631985368	0.0947598232604	0.510204081633
0.215511339534	0.0880700333669	0.510204081633
0.121807493065	0.0987073574299	0.510204081633
0.0993893332171	0.034010928625	0.510204081633
0.162680261758	0.0776631304939	0.510204081633
0.20599061977	0.138927128416	0.510204081633
0.174260768166	0.0885530582052	0.510204081633
0.172184946716	0.0517013037616	0.510204081633
0.226016941232	0.156338898052	0.510204081633
0.0963534247963	0.0473662101675	0.510204081633
0.215764507872	0.181790518453	0.510204081633
0.164707205746	0.0981248270558	0.510204081633
0.155637120624	0.106322372513	0.510204081633
0.209869599554	0.110803059684	0.510204081633
0.161421829791	0.0807798413272	0.510204081633
0.237333007056	0.136727231795	0.510204081633
0.143039111647	0.067030513752	0.510204081633
0.189532933818	0.0872023252685	0.510204081633
0.196711542087	0.0867707047959	0.510204081633
0.165796866599	0.0808624950719	0.510204081633
0.203696736206	0.0775797314589	0.510204081633
0.216668449852	0.189599628179	0.510204081633
0.20252268687	0.126190578032	0.510204081633
0.0623124455769	0.0242323668418	0.510204081633
0.194855912236	0.0827532441177	0.510204081633
0.21434276309	0.109468534321	0.510204081633
0.211940924115	0.0953459009942	0.510204081633
0.198514844165	0.0790017444809	0.510204081633
0.221609526957	0.129762733364	0.510204081633
0.194946293697	0.0876137009891	0.510204081633
0.159276278145	0.0748698458748	0.510204081633
0.257796250361	0.137376192887	0.510204081633
0.190628038057	0.0877926665851	0.510204081633
0.25471819631	0.107396111072	0.510204081633
0.156286046371	0.0773599196944	0.510204081633
0.163693449286	0.0792004716402	0.510204081633
0.119304916775	0.0472759358995	0.510204081633
0.195651607123	0.133309897803	0.510204081633
0.158062529467	0.051868010015	0.510204081633
0.170886783258	0.0989536575384	0.510204081633
0.239817785363	0.109858907514	0.510204081633
0.205244417046	0.104098373107	0.510204081633
0.16331000262	0.0745479156669	0.510204081633
0.163515489128	0.0953721152415	0.510204081633
0.202202789471	0.0972984177583	0.510204081633
0.162800191009	0.124673111848	0.510204081633
